t,x,tau
9546,1.199875565,30
9547,1.224378346,30
9548,1.24590383,30
9549,1.263738381,30
9550,1.277655529,30
9551,1.287912476,30
9552,1.295184787,30
9553,1.300468062,30
9554,1.304968092,30
9555,1.309979055,30
9556,1.316706685,30
9557,1.325913975,30
9558,1.337152636,30
9559,1.347406062,30
9560,1.350145946,30
9561,1.338220121,30
9562,1.310242649,30
9563,1.271436642,30
9564,1.228593049,30
9565,1.186722711,30
9566,1.148518313,30
9567,1.114783316,30
9568,1.084965267,30
9569,1.057635425,30
9570,1.030914798,30
9571,1.002860708,30
9572,0.971822809,30
9573,0.936745932,30
9574,0.897351556,30
9575,0.854129055,30
9576,0.808139892,30
9577,0.760723879,30
9578,0.713221565,30
9579,0.66678638,30
9580,0.622300097,30
9581,0.580364104,30
9582,0.541328563,30
9583,0.505330918,30
9584,0.472329589,30
9585,0.442130717,30
9586,0.414414677,30
9587,0.388776638,30
9588,0.364801929,30
9589,0.342197652,30
9590,0.320981512,30
9591,0.301663809,30
9592,0.285279728,30
9593,0.273221025,30
9594,0.267020107,30
9595,0.268127691,30
9596,0.277607356,30
9597,0.295844989,30
9598,0.322503307,30
9599,0.35680996,30
9600,0.398011633,30
9601,0.445728165,30
9602,0.500009119,30
9603,0.560984924,30
9604,0.628121617,30
9605,0.699387343,30
9606,0.771018941,30
9607,0.838380795,30
9608,0.897414558,30
9609,0.945618979,30
9610,0.982137143,30
9611,1.007308809,30
9612,1.022149727,30
9613,1.027967033,30
9614,1.026126893,30
9615,1.017927943,30
9616,1.004536059,30
9617,0.986953008,30
9618,0.966006901,30
9619,0.942363552,30
9620,0.91656522,30
9621,0.889104255,30
9622,0.860526215,30
9623,0.831529335,30
9624,0.80302048,30
9625,0.776122355,30
9626,0.752135555,30
9627,0.73244332,30
9628,0.718367682,30
9629,0.71103079,30
9630,0.711287316,30
9631,0.71975297,30
9632,0.736895722,30
9633,0.763110393,30
9634,0.798651072,30
9635,0.843220748,30
9636,0.894966082,30
9637,0.949016056,30
9638,0.997236714,30
9639,1.03157653,30
9640,1.048750244,30
9641,1.050916227,30
9642,1.042889378,30
9643,1.029663362,30
9644,1.01540568,30
9645,1.003318036,30
9646,0.9957589,30
9647,0.994363838,30
9648,1.00009421,30
9649,1.013225286,30
9650,1.033316919,30
9651,1.05922085,30
9652,1.08917543,30
9653,1.121020917,30
9654,1.152528209,30
9655,1.181768791,30
9656,1.207410791,30
9657,1.22885872,30
9658,1.246229013,30
9659,1.26020701,30
9660,1.271845829,30
9661,1.282354523,30
9662,1.292891937,30
9663,1.304337401,30
9664,1.316946319,30
9665,1.329728429,30
9666,1.339465827,30
9667,1.340135061,30
9668,1.32530242,30
9669,1.293875494,30
9670,1.251738555,30
9671,1.206940703,30
9672,1.165766188,30
9673,1.131896632,30
9674,1.106730046,30
9675,1.089850821,30
9676,1.079535927,30
9677,1.073273953,30
9678,1.068192318,30
9679,0.97633416,10
9680,0.896988771,10
9681,0.831261358,10
9682,0.78006771,10
9683,0.743431768,10
9684,0.719937779,10
9685,0.706861595,10
9686,0.700967951,10
9687,0.699420386,10
9688,0.700364156,10
9689,0.703138283,10
9690,0.742094085,10
9691,0.802045293,10
9692,0.865466944,10
9693,0.922919881,10
9694,0.972022302,10
9695,1.013615737,10
9696,1.049356856,10
9697,1.080711333,10
9698,1.108712285,10
9699,1.134046363,10
9700,1.157234462,10
9701,1.18277466,10
9702,1.208990187,10
9703,1.228159424,10
9704,1.232785724,10
9705,1.220408888,10
9706,1.192885994,10
9707,1.153733246,10
9708,1.106475126,10
9709,1.054078918,10
9710,0.998871177,10
9711,0.94259253,10
9712,0.885537892,10
9713,0.828502837,10
9714,0.77353948,10
9715,0.723258022,10
9716,0.680236743,10
9717,0.647121823,10
9718,0.626965442,10
9719,0.623272549,10
9720,0.639219748,10
9721,0.675748978,10
9722,0.729512728,10
9723,0.793162468,10
9724,0.857635562,10
9725,0.915558407,10
9726,0.963201993,10
9727,1.000103126,10
9728,1.027871597,10
9729,1.049311649,10
9730,1.067941886,10
9731,1.087551975,10
9732,1.11131551,10
9733,1.140112903,10
9734,1.170504364,10
9735,1.19459459,10
9736,1.204646402,10
9737,1.198349635,10
9738,1.178473418,10
9739,1.149373318,10
9740,1.114589726,10
9741,1.076036778,10
9742,1.034052454,10
9743,0.98803131,10
9744,0.937631424,10
9745,0.884039412,10
9746,0.830169234,10
9747,0.779554,10
9748,0.735321175,10
9749,0.700010741,10
9750,0.675768929,10
9751,0.664498143,10
9752,0.667898269,10
9753,0.687360781,10
9754,0.723369047,10
9755,0.773984382,10
9756,0.833481601,10
9757,0.893826338,10
9758,0.948421303,10
9759,0.994147237,10
9760,1.030888016,10
9761,1.060321097,10
9762,1.084994639,10
9763,1.10775616,10
9764,1.131290739,10
9765,1.157374399,10
9766,1.185346965,10
9767,1.210294194,10
9768,1.224132553,10
9769,1.221103074,10
9770,1.201324454,10
9771,1.168720516,10
9772,1.127686443,10
9773,1.081464092,10
9774,1.03188973,10
9775,0.979734032,10
9776,0.925331588,10
9777,0.869406417,10
9778,0.813723878,10
9779,0.760966525,10
9780,0.714044664,10
9781,0.67573264,10
9782,0.648778594,10
9783,0.636039598,10
9784,0.640273662,10
9785,0.663370533,10
9786,0.705001599,10
9787,0.761239322,10
9788,0.824584859,10
9789,0.886495416,10
9790,0.94073547,10
9791,0.984714246,10
9792,1.018758974,10
9793,1.04494683,10
9794,1.066296504,10
9795,1.086255861,10
9796,1.108150413,10
9797,1.134184776,10
9798,1.16367575,10
9799,1.191299037,10
9800,1.20857886,10
9801,1.209669188,10
9802,1.194742897,10
9803,1.167704744,10
9804,1.132820896,10
9805,1.093073584,10
9806,1.049854444,10
9807,1.003308645,10
9808,0.953136363,10
9809,0.899732578,10
9810,0.845019694,10
9811,0.792119093,10
9812,0.744289953,10
9813,0.704362346,10
9814,0.674802413,10
9815,0.657891524,10
9816,0.655746183,10
9817,0.670110593,10
9818,0.701773492,10
9819,0.749354519,10
9820,0.807945834,10
9821,0.86969379,10
9822,0.927106573,10
9823,0.975873033,10
9824,1.015047404,10
9825,1.045911639,10
9826,1.070930077,10
9827,1.093086168,10
9828,1.115396506,10
9829,1.14025977,10
9830,1.16817975,10
9831,1.195827633,10
9832,1.2156691,10
9833,1.22031352,10
9834,1.20772736,10
9835,1.180893397,10
9836,1.144306718,10
9837,1.101646565,10
9838,1.055121259,10
9839,1.005651813,10
9840,0.953447011,10
9841,0.898858216,10
9842,0.843237833,10
9843,0.789119161,10
9844,0.739529635,10
9845,0.697349749,10
9846,0.665261227,10
9847,0.645926138,10
9848,0.641983018,10
9849,0.655650319,10
9850,0.687817341,10
9851,0.736685572,10
9852,0.796747807,10
9853,0.859781711,10
9854,0.918115139,10
9855,0.967310399,10
9856,1.006356696,10
9857,1.036551844,10
9858,1.060469069,10
9859,1.081309885,10
9860,1.102411835,10
9861,1.126549468,10
9862,1.154607112,10
9863,1.183604086,10
9864,1.206106,10
9865,1.2143021,10
9866,1.205531264,10
9867,1.182426445,10
9868,1.149430334,10
9869,1.110267884,10
9870,1.067135852,10
9871,1.020808927,10
9872,0.971219378,10
9873,0.918415207,10
9874,0.863584976,10
9875,0.80932893,10
9876,0.758865731,10
9877,0.715199128,10
9878,0.680965262,10
9879,0.658612089,10
9880,0.650482902,10
9881,0.658648342,10
9882,0.684389427,10
9883,0.727153706,10
9884,0.783161357,10
9885,0.845185481,10
9886,0.905116034,10
9887,0.957337463,10
9888,0.999804275,10
9889,1.033158052,10
9890,1.059572441,10
9891,1.081970877,10
9892,1.103510044,10
9893,1.127019169,10
9894,1.153975942,10
9895,1.182700982,10
9896,1.206957569,10
9897,1.218490727,10
9898,1.212920607,10
9899,1.191706827,10
9900,1.159148897,10
9901,1.119362636,10
9902,1.075078134,10
9903,1.027581101,10
9904,0.977168503,10
9905,0.923941239,10
9906,0.868768947,10
9907,0.813821114,10
9908,0.762104866,10
9909,0.716633688,10
9910,0.680140033,10
9911,0.655223679,10
9912,0.644461718,10
9913,0.650224041,10
9914,0.674066342,10
9915,0.715611088,10
9916,0.771195494,10
9917,0.833645011,10
9918,0.894647315,10
9919,0.948154303,10
9920,0.991721878,10
9921,1.025756014,10
9922,1.052341381,10
9923,1.074426097,10
9924,1.095294909,10
9925,1.118017571,10
9926,1.144468965,10
9927,1.17357878,10
9928,1.199691751,10
9929,1.214409192,10
9930,1.212442938,10
9931,1.194490342,10
9932,1.164644299,10
9933,1.127137536,10
9934,1.084876685,10
9935,1.039248308,10
9936,0.990516373,10
9937,0.938609364,10
9938,0.88415738,10
9939,0.829178567,10
9940,0.776709597,10
9941,0.729871692,10
9942,0.69144106,10
9943,0.66395632,10
9944,0.649869498,10
9945,0.651471775,10
9946,0.670488566,10
9947,0.707207037,10
9948,0.759124284,10
9949,0.820084526,10
9950,0.881827083,10
9951,0.937491826,10
9952,0.983712179,10
9953,1.020259231,10
9954,1.048849902,10
9955,1.072215667,10
9956,1.093518583,10
9957,1.115846568,10
9958,1.141411319,10
9959,1.170022835,10
9960,1.197199858,10
9961,1.214800008,10
9962,1.216316958,10
9963,1.2011156,10
9964,1.172832586,10
9965,1.135885863,10
9966,1.09358188,10
9967,1.047709863,10
9968,0.998834984,10
9969,0.946976804,10
9970,0.892570785,10
9971,0.837282784,10
9972,0.783927576,10
9973,0.735615299,10
9974,0.695190093,10
9975,0.665263855,10
9976,0.648387348,10
9977,0.647012381,10
9978,0.663099538,10
9979,0.697255245,10
9980,0.747403705,10
9981,0.807804881,10
9982,0.87023225,10
9983,0.92735953,10
9984,0.975222982,10
9985,1.013167065,10
9986,1.042681607,10
9987,1.066410009,10
9988,1.087528927,10
9989,1.109251491,10
9990,1.134090147,10
9991,1.162450447,10
9992,1.190672744,10
9993,1.21094436,10
9994,1.215985657,10
9995,1.204079369,10
9996,1.178370885,10
9997,1.143323829,10
9998,1.102482771,10
9999,1.057862168,10
10000,1.010146901,10
10001,0.95931921,10
10002,0.905615867,10
10003,0.850454306,10
10004,0.796537789,10
10005,0.747028163,10
10006,0.704843986,10
10007,0.672605814,10
10008,0.652818166,10
10009,0.647898685,10
10010,0.65990307,10
10011,0.689832676,10
10012,0.73642078,10
10013,0.794883508,10
10014,0.857382566,10
10015,0.916099459,10
10016,0.96622425,10
10017,1.006429631,10
10018,1.03780608,10
10019,1.062779092,10
10020,1.084413734,10
10021,1.10591798,10
10022,1.130006164,10
10023,1.157690261,10
10024,1.186353434,10
10025,1.208890795,10
10026,1.217365148,10
10027,1.208689066,10
10028,1.185239098,10
10029,1.151457823,10
10030,1.111198944,10
10031,1.06683693,10
10032,1.019345265,10
10033,0.968835985,10
10034,0.915438778,10
10035,0.860271793,10
10036,0.805783297,10
10037,0.755084837,10
10038,0.711155562,10
10039,0.676672839,10
10040,0.654186138,10
10041,0.646190267,10
10042,0.654899234,10
10043,0.68160801,10
10044,0.725540619,10
10045,0.782530424,10
10046,0.845074502,10
10047,0.905051138,10
10048,0.95698126,10
10049,0.998959081,10
10050,1.031727553,10
10051,1.057540393,10
10052,1.079404403,10
10053,1.100570145,10
10054,1.123946635,10
10055,1.151022427,10
10056,1.180019092,10
10057,1.204554488,10
10058,1.216344024,10
10059,1.211115108,10
10060,1.190419689,10
10061,1.158567392,10
10062,1.11963039,10
10063,1.07626524,10
10064,1.029659163,10
10065,0.979998206,10
10066,0.92729934,10
10067,0.872422788,10
10068,0.817601129,10
10069,0.7659163,10
10070,0.720419739,10
10071,0.683834361,10
10072,0.658703199,10
10073,0.647507486,10
10074,0.652521366,10
10075,0.675294003,10
10076,0.715631087,10
10077,0.770221712,10
10078,0.832183564,10
10079,0.893229144,10
10080,0.947138763,10
10081,0.991279849,10
10082,1.025927261,10
10083,1.053079959,10
10084,1.075617186,10
10085,1.096758645,10
10086,1.119529598,10
10087,1.145832339,10
10088,1.174749332,10
10089,1.200842068,10
10090,1.215756352,10
10091,1.213999925,10
10092,1.196066154,10
10093,1.165993237,10
10094,1.128060914,10
10095,1.085261585,10
10096,1.03908104,10
10097,0.98987983,10
10098,0.937647989,10
10099,0.883005294,10
10100,0.827898641,10
10101,0.775297075,10
10102,0.728295843,10
10103,0.689680013,10
10104,0.662024655,10
10105,0.647845351,10
10106,0.649510005,10
10107,0.668790043,10
10108,0.705929079,10
10109,0.758283104,10
10110,0.81955043,10
10111,0.881418106,10
10112,0.937054047,10
10113,0.98313893,10
10114,1.019482305,10
10115,1.047831936,10
10116,1.070952118,10
10117,1.092046094,10
10118,1.11424709,10
10119,1.139798455,10
10120,1.168507084,10
10121,1.195855035,10
10122,1.213666761,10
10123,1.215436994,10
10124,1.200546161,10
10125,1.172634744,10
10126,1.136111244,10
10127,1.094262294,10
10128,1.04884477,10
10129,1.00037854,10
10130,0.94883581,10
10131,0.894625349,10
10132,0.839422311,10
10133,0.786073489,10
10134,0.737716021,10
10135,0.697200661,10
10136,0.667122228,10
10137,0.649992787,10
10138,0.648216752,10
10139,0.663733644,10
10140,0.697208828,10
10141,0.746730371,10
10142,0.806748819,10
10143,0.869112329,10
10144,0.926424093,10
10145,0.974601977,10
10146,1.012897765,10
10147,1.042742769,10
10148,1.06674035,10
10149,1.08803356,10
10150,1.109810153,10
10151,1.134586293,10
10152,1.162834852,10
10153,1.19102851,10
10154,1.211441206,10
10155,1.216711686,10
10156,1.204968392,10
10157,1.179279904,10
10158,1.14411752,10
10159,1.103070698,10
10160,1.058209261,10
10161,1.010272824,10
10162,0.959283689,10
10163,0.905483684,10
10164,0.850255951,10
10165,0.796260883,10
10166,0.74663958,10
10167,0.704311076,10
10168,0.671909088,10
10169,0.651963371,10
10170,0.646928003,10
10171,0.658894188,10
10172,0.688873836,10
10173,0.73557056,10
10174,0.79415119,10
10175,0.856745031,10
10176,0.915522204,10
10177,0.96566875,10
10178,1.005856499,10
10179,1.037178801,10
10180,1.06206916,10
10181,1.083607615,10
10182,1.105024191,10
10183,1.129058823,10
10184,1.156747584,10
10185,1.185493185,10
10186,1.208196595,10
10187,1.216898074,10
10188,1.2084732,10
10189,1.185275557,10
10190,1.151742577,10
10191,1.111729407,10
10192,1.067608589,10
10193,1.020342796,10
10194,0.970024295,10
10195,0.916761055,10
10196,0.861659282,10
10197,0.8071717,10
10198,0.756423634,10
10199,0.712403899,10
10200,0.677787942,10
10201,0.65511115,10
10202,0.646847081,10
10203,0.655195563,10
10204,0.681470709,10
10205,0.724974116,10
10206,0.781658438,10
10207,0.8441018,10
10208,0.904165116,10
10209,0.956291613,10
10210,0.998501964,10
10211,1.031491255,10
10212,1.057484102,10
10213,1.079467108,10
10214,1.10067662,10
10215,1.124021273,10
10216,1.151022843,10
10217,1.179985523,10
10218,1.20461607,10
10219,1.216617808,10
10220,1.211605929,10
10221,1.191043975,10
10222,1.159224601,10
10223,1.120243838,10
10224,1.076794143,10
10225,1.030098417,10
10226,0.980370075,10
10227,0.927633906,10
10228,0.872731863,10
10229,0.817866612,10
10230,0.766102722,10
10231,0.720490423,10
10232,0.683758569,10
10233,0.658460265,10
10234,0.647092637,10
10235,0.651950705,10
10236,0.674602979,10
10237,0.714865976,10
10238,0.769432957,10
10239,0.83142262,10
10240,0.892535897,10
10241,0.94652703,10
10242,0.990737966,10
10243,1.025427981,10
10244,1.052589989,10
10245,1.075104743,10
10246,1.096200352,10
10247,1.118917671,10
10248,1.145183814,10
10249,1.174118798,10
10250,1.200323011,10
10251,1.215439807,10
10252,1.213921686,10
10253,1.196209495,10
10254,1.166324282,10
10255,1.12855164,10
10256,1.085895006,10
10257,1.039846735,10
10258,0.990765271,10
10259,0.938629356,10
10260,0.884042811,10
10261,0.828941874,10
10262,0.776297025,10
10263,0.729211035,10
10264,0.690472661,10
10265,0.662653328,10
10266,0.648259828,10
10267,0.649652942,10
10268,0.721442272,100
10269,0.781205996,100
10270,0.831693636,100
10271,0.876269643,100
10272,0.918420016,100
10273,0.961115066,100
10274,1.005598203,100
10275,1.049458742,100
10276,1.085765596,100
10277,1.106710175,100
10278,1.109304091,100
10279,1.096023359,100
10280,1.071415598,100
10281,1.039435126,100
10282,1.002543737,100
10283,0.961784429,100
10284,0.917321765,100
10285,0.869328778,100
10286,0.818970232,100
10287,0.768751555,100
10288,0.721845504,100
10289,0.681283582,100
10290,0.649779657,100
10291,0.629903693,100
10292,0.624160369,100
10293,0.634777522,100
10294,0.663094472,100
10295,0.708435503,100
10296,0.766773686,100
10297,0.830705524,100
10298,0.892108468,100
10299,0.945440629,100
10300,0.988736079,100
10301,1.022701958,100
10302,1.049573735,100
10303,1.072347778,100
10304,1.094269223,100
10305,1.118254616,100
10306,1.145832851,100
10307,1.17531453,100
10308,1.200412176,100
10309,1.212834304,100
10310,1.208200776,100
10311,1.187979337,100
10312,1.156466426,100
10313,1.117761481,100
10314,1.074560021,100
10315,1.028087708,100
10316,0.978560436,100
10317,0.926005232,100
10318,0.871266056,100
10319,0.816547386,100
10320,0.764915418,100
10321,0.71942185,100
10322,0.682796853,100
10323,0.657594721,100
10324,0.646313647,100
10325,0.651249614,100
10326,0.673971997,100
10327,0.714298092,100
10328,0.768921862,100
10329,0.830962635,100
10330,0.89212191,100
10331,0.946154442,100
10332,0.990402637,100
10333,1.025126184,100
10334,1.052318372,100
10335,1.074860288,100
10336,1.095980342,100
10337,1.118719662,100
10338,1.145005606,100
10339,1.173958411,100
10340,1.200178663,100
10341,1.215309893,100
10342,1.213804764,100
10343,1.196104265,100
10344,1.166229575,100
10345,1.128466404,100
10346,1.085818294,100
10347,1.039777694,100
10348,0.990703133,100
10349,0.938573433,100
10350,0.88399248,100
10351,0.828896576,100
10352,0.776256257,100
10353,0.729174343,100
10354,0.690439639,100
10355,0.662623608,100
10356,0.64823308,100
10357,0.649628869,100
10358,0.668590095,100
10359,0.705400297,100
10360,0.757491774,100
10361,0.818637592,100
10362,0.880538389,100
10363,0.936311988,100
10364,0.982575508,100
10365,1.019092977,100
10366,1.047585483,100
10367,1.070801584,100
10368,1.0919351,100
10369,1.121721589,100
10370,1.153596259,100
10371,1.181835636,100
10372,1.201983002,100
10373,1.21050638,100
10374,1.204380739,100
10375,1.181696292,100
10376,1.1436222,100
10377,1.095526049,100
10378,1.044897743,100
10379,0.998461345,100
10380,0.961218534,100
10381,0.9366835,100
10382,0.927104224,100
10383,0.933374759,100
10384,0.954720131,100
10385,0.988275067,100
10386,1.028929216,100
10387,1.070255261,100
10388,1.106641824,100
10389,1.135006659,100
10390,1.154889409,100
10391,1.167635843,100
10392,1.175626136,100
10393,1.181785378,100
10394,1.189227969,100
10395,1.200779793,100
10396,1.218016512,100
10397,1.23950301,100
10398,1.259213193,100
10399,1.268533222,100
10400,1.262071094,100
10401,1.240331733,100
10402,1.207137858,100
10403,1.166474117,100
10404,1.121061466,100
10405,1.072176117,100
10406,1.020075005,100
10407,0.964823501,100
10408,0.907325407,100
10409,0.849877382,100
10410,0.79564587,100
10411,0.747758787,100
10412,0.708989256,100
10413,0.681905156,100
10414,0.668990156,100
10415,0.672493808,100
10416,0.693904293,100
10417,0.732932632,100
10418,0.786178222,100
10419,0.846733352,100
10420,0.906355759,100
10421,0.958886362,100
10422,1.001729659,100
10423,1.035173166,100
10424,1.061215707,100
10425,1.082733494,100
10426,1.102946742,100
10427,1.124889224,100
10428,1.150485272,100
10429,1.17885922,100
10430,1.204618004,100
10431,1.219394658,100
10432,1.217606587,100
10433,1.199658074,100
10434,1.169550143,100
10435,1.131561856,100
10436,1.088695775,100
10437,1.042444619,100
10438,0.993166999,100
10439,0.940841705,100
10440,0.886073255,100
10441,0.830799776,100
10442,0.777994223,100
10443,0.730761296,100
10444,0.69189067,100
10445,0.663953756,100
10446,0.649456474,100
10447,0.650757765,100
10448,0.669633766,100
10449,0.7063641,100
10450,0.758377222,100
10451,0.819444293,100
10452,0.881266998,100
10453,0.936965743,100
10454,0.983159717,100
10455,1.019613869,100
10456,1.048049377,100
10457,1.071214491,100
10458,1.092302593,100
10459,1.11444555,100
10460,1.139904941,100
10461,1.16854162,100
10462,1.19591773,100
10463,1.213887559,100
10464,1.215872077,100
10465,1.201156151,100
10466,1.173341408,100
10467,1.136845007,100
10468,1.09497968,100
10469,1.04952991,100
10470,0.998584766,100
10471,0.9433195,100
10472,0.886412125,100
10473,0.830725341,100
10474,0.778868693,100
10475,0.733438257,100
10476,0.697551745,100
10477,0.675183786,100
10478,0.670443409,100
10479,0.685305243,100
10480,0.717389574,100
10481,0.760538225,100
10482,0.807739478,100
10483,0.853177562,100
10484,0.892157757,100
10485,0.920145987,100
10486,0.932780111,100
10487,0.927821816,100
10488,0.907065849,100
10489,0.875306631,100
10490,0.837688266,100
10491,0.798160537,100
10492,0.759238273,100
10493,0.722222887,100
10494,0.687436978,100
10495,0.654417384,100
10496,0.622182639,100
10497,0.589720223,100
10498,0.556679114,100
10499,0.52385846,100
10500,0.492991549,100
10501,0.466123832,100
10502,0.44530482,100
10503,0.432666804,100
10504,0.430589765,100
10505,0.441748467,100
10506,0.468873149,100
10507,0.513888991,100
10508,0.576075381,100
10509,0.650143574,100
10510,0.727179036,100
10511,0.798904563,100
10512,0.860815946,100
10513,0.912123125,100
10514,0.954390135,100
10515,0.990389119,100
10516,1.02335172,100
10517,1.056296118,100
10518,1.09097637,100
10519,1.126105056,100
10520,1.155869939,100
10521,1.172202917,100
10522,1.170709062,100
10523,1.152945566,100
10524,1.123452092,100
10525,1.086598136,100
10526,1.045310324,100
10527,1.000982679,100
10528,0.953893654,100
10529,0.903954109,100
10530,0.851688157,100
10531,0.798926878,100
10532,0.748529247,100
10533,0.703510164,100
10534,0.666603212,100
10535,0.640353177,100
10536,0.627268698,100
10537,0.629749019,100
10538,0.649658812,100
10539,0.687413099,100
10540,0.74058531,100
10541,0.80302113,100
10542,0.866373735,100
10543,0.923644293,100
10544,0.971349386,100
10545,1.009198996,100
10546,1.038895268,100
10547,1.063185757,100
10548,1.085269824,100
10549,1.108284871,100
10550,1.134491619,100
10551,1.163738163,100
10552,1.191566777,100
10553,1.209835704,100
10554,1.212017228,100
10555,1.197460307,100
10556,1.169804193,100
10557,1.13347752,100
10558,1.091792651,100
10559,1.046530882,100
10560,0.998231068,100
10561,0.946871956,100
10562,0.892849154,100
10563,0.837810146,100
10564,0.784579492,100
10565,0.736287554,100
10566,0.695786599,100
10567,0.665675285,100
10568,0.648472581,100
10569,0.646595582,100
10570,0.662003405,100
10571,0.696368646,100
10572,0.747830028,100
10573,0.809473484,100
10574,0.872185409,100
10575,0.928914369,100
10576,0.976387999,100
10577,1.014555437,100
10578,1.04552927,100
10579,1.072648915,100
10580,1.099383506,100
10581,1.127923502,100
10582,1.157989353,100
10583,1.186658434,100
10584,1.209674165,100
10585,1.223937483,100
10586,1.229780086,100
10587,1.231285084,100
10588,1.234153797,100
10589,1.242479751,100
10590,1.256729776,100
10591,1.274233384,100
10592,1.291282554,100
10593,1.304915564,100
10594,1.313498752,100
10595,1.316470535,100
10596,1.313848207,100
10597,1.305827488,100
10598,1.292591841,100
10599,1.274351198,100
10600,1.25152495,100
10601,1.224887224,100
10602,1.195578152,100
10603,1.165054003,100
10604,1.135062074,100
10605,1.107654956,100
10606,1.08521416,100
10607,1.070419243,100
10608,1.066023281,100
10609,1.074174119,100
10610,1.095054364,100
10611,1.125210551,100
10612,1.15716824,100
10613,1.182175424,100
10614,1.194391844,100
10615,1.192272514,100
10616,1.176862735,100
10617,1.149752664,100
10618,1.112183101,100
10619,1.065354724,100
10620,1.011448854,100
10621,0.954279621,100
10622,0.898600126,100
10623,0.848860101,100
10624,0.808745358,100
10625,0.781331422,100
10626,0.769162494,100
10627,0.773988153,100
10628,0.796196028,100
10629,0.83407024,100
10630,0.883178281,100
10631,0.936711596,100
10632,0.987519351,100
10633,1.030639258,100
10634,1.064219525,100
10635,1.088847766,100
10636,1.106565918,100
10637,1.120191023,100
10638,1.132898144,100
10639,1.147823009,100
10640,1.167358775,100
10641,1.191736389,100
10642,1.217056152,100
10643,1.235284494,100
10644,1.238988067,100
10645,1.22624372,100
10646,1.199921885,100
10647,1.164235238,100
10648,1.122541748,100
10649,1.076733767,100
10650,1.027454928,100
10651,0.97477596,100
10652,0.919192035,100
10653,0.862473657,100
10654,0.807575801,100
10655,0.757735051,100
10656,0.71587464,100
10657,0.684633669,100
10658,0.666541572,100
10659,0.663986319,100
10660,0.678844175,100
10661,0.711666524,100
10662,0.760409294,100
10663,0.819449557,100
10664,0.88067171,100
10665,0.936777937,100
10666,0.983770799,100
10667,1.020946344,100
10668,1.049750316,100
10669,1.07278649,100
10670,1.093195869,100
10671,1.114170627,100
10672,1.13839008,100
10673,1.166359417,100
10674,1.194170594,100
10675,1.21377661,100
10676,1.218066989,100
10677,1.205509407,100
10678,1.179096311,100
10679,1.142841452,100
10680,1.099678517,100
10681,1.051141737,100
10682,0.998093159,100
10683,0.941690284,100
10684,0.883828378,100
10685,0.826827315,100
10686,0.772795348,100
10687,0.723114771,100
10688,0.678137409,100
10689,0.637159762,100
10690,0.622352117,17
10691,0.601335857,17
10692,0.575828745,17
10693,0.548817856,17
10694,0.523682327,17
10695,0.503538542,17
10696,0.491257569,17
10697,0.489743588,17
10698,0.50209805,17
10699,0.531318801,17
10700,0.578948719,17
10701,0.64268947,17
10702,0.715357214,17
10703,0.787701326,17
10704,0.852577389,17
10705,0.906501888,17
10706,0.948745907,17
10707,0.97991332,17
10708,1.005316792,17
10709,1.02431329,17
10710,1.036587962,17
10711,1.042421303,17
10712,1.042753418,17
10713,1.039080362,17
10714,1.033343473,17
10715,1.027880157,17
10716,1.025409596,17
10717,1.028942219,17
10718,1.041349946,17
10719,1.064225797,17
10720,1.096023977,17
10721,1.130694036,17
10722,1.159375206,17
10723,1.175320996,17
10724,1.177062005,17
10725,1.167254955,17
10726,1.148396312,17
10727,1.123743591,17
10728,1.096601246,17
10729,1.069835131,17
10730,1.045612971,17
10731,1.025282985,17
10732,1.009292701,17
10733,0.997107211,17
10734,0.987139667,17
10735,0.976740161,17
10736,0.962388444,17
10737,0.940479082,17
10738,0.90903428,17
10739,0.869345919,17
10740,0.825448925,17
10741,0.781886714,17
10742,0.742258806,17
10743,0.709023512,17
10744,0.684153731,17
10745,0.669107178,17
10746,0.664597185,17
10747,0.67032309,17
10748,0.684912249,17
10749,0.70621544,17
10750,0.731858619,17
10751,0.759827678,17
10752,0.788938613,17
10753,0.819159613,17
10754,0.851707428,17
10755,0.888568539,17
10756,0.930951443,17
10757,0.977335266,17
10758,1.02355118,17
10759,1.065270041,17
10760,1.100022904,17
10761,1.12741396,17
10762,1.148496739,17
10763,1.165103995,17
10764,1.179315509,17
10765,1.193037155,17
10766,1.207673191,17
10767,1.223920908,17
10768,1.241720462,17
10769,1.260353938,17
10770,1.278625364,17
10771,1.294975248,17
10772,1.307326707,17
10773,1.312581581,17
10774,1.306370916,17
10775,1.284621504,17
10776,1.246654798,17
10777,1.195917567,17
10778,1.137535405,17
10779,1.076005039,17
10780,1.01440895,17
10781,0.954508985,17
10782,0.897078725,17
10783,0.842246282,17
10784,0.789805684,17
10785,0.739478919,17
10786,0.691095513,17
10787,0.644666327,17
10788,0.600367701,17
10789,0.55849051,17
10790,0.519420543,17
10791,0.483703536,17
10792,0.452215123,17
10793,0.42639999,17
10794,0.408527223,17
10795,0.401920444,17
10796,0.410888835,17
10797,0.439661748,17
10798,0.489892686,17
10799,0.558181569,17
10800,0.636503547,17
10801,0.715650967,17
10802,0.788415093,17
10803,0.850575197,17
10804,0.900384909,17
10805,0.937700751,17
10806,0.963278133,17
10807,0.978319628,17
10808,0.984223481,17
10809,0.982474061,17
10810,0.974637345,17
10811,0.962436667,17
10812,0.947887867,17
10813,0.933474328,17
10814,0.922293392,17
10815,0.917972677,17
10816,0.924076,17
10817,0.94297791,17
